10	1	0.56340292632
105	5	0.000298836615777
10	1	0.351761131268
105	5	0.2031954432
200	10	0.999646844071
200	1	0.388311621645
10	7	0.238146946069
10	6	0.818847741062
10	9	0.676292295916
200	8	0.727812030328
200	4	0.742067626168
10	1	0.0733046761576
70	7	0.550184688079
70	3	0.729598021774
15	2	0.675799777829
10	5	0.86080808728
200	5	0.670477800723
101	1	0.195945414428
88	4	0.897821627995
13	8	0.440547128163
71	5	0.803345336081
124	5	0.987928650662
104	6	0.481364138781
110	1	0.19475926606
105	1	0.86472935457
100	1	0.629415028194
102	1	0.794308259521
105	4	0.361905842943
10	8	0.340757757188
10	8	0.172197925114
105	6	0.510228549581
110	1	0.853707135217
10	8	0.416534405852
105	5	0.489422304629
10	8	0.166751120185
10	8	0.988624552608
101	1	0.647163616165
18	1	0.976024604497
11	8	0.858167407423
104	4	0.628471122924
106	4	0.657833159856
10	1	0.0125701437704
10	1	0.0767526883775
104	5	0.668427519749
10	1	0.368966479639
10	1	0.294992872404
10	8	0.995706990384
10	1	0.996621410922
10	7	0.920331213057
10	3	0.87436398338
104	8	0.374856938311
104	7	0.0915818835335
104	7	0.125642180239
104	7	0.905140303628
103	8	0.906496501703
10	1	0.998202850945
101	3	0.616629432239
13	5	0.378146369628
13	7	0.513164447511
13	3	0.143994859803
13	2	0.550184688079
13	3	0.799072289218
13	10	0.718778764627
13	10	0.480004046474
